,"P13   Test report Date\Time 25.08.2021 12:13:35, GPS reference week number 2172",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
25,Heading          Pitch           Roll         Gyro_X         Gyro_Y         Gyro_Z          Acc_X          Acc_Y          Acc_Z         Magn_X         Magn_Y,Magn_Z,Temperature,Vdd,USW (L/H),Latitude,Longitude,Heave,V_East,V_North,V_Up,Lat_GNSS,Long_GNSS,Height_GNSS,Hor_spd,Trk_gnd,Ver_spd,ms_gps,GNSS_info_1,GNSS_info_2,#solnSVs,Latency_ms_pos,Latency_ms_vel,P_Bar,H_Bar,New_GPS
986,127.35          -3.22          -7.50         2.0400       -16.3400       -30.9600       0.140750      -0.081000       1.073750        -2750.0        16230.0,2240.0,45.2,9.95,00000000 00000000,32.8256867,34.9562102,0.0300000,-0.75,-1.03,0.14,32.8257153,34.9562356,23.9900000,1.33,42.47,0.18,293687850,00110000,11111100,18,50,50,100930,23.48,0
987,127.64          -3.15          -7.69         5.4400       -20.8000       -27.0600       0.193500      -0.074000       1.088000        -2710.0        16250.0,2270.0,45.2,9.97,00000000 00000000,32.8256866,34.9562103,0.0300000,-0.76,-1.03,0.13,32.8257155,34.9562360,23.9400000,1.33,42.47,0.18,293687860,00110000,11111100,18,10,60,100930,23.48,1
988,127.86          -3.05          -7.95         8.3000       -29.0400       -19.0200       0.192250      -0.082750       1.146750        -2660.0        16270.0,2280.0,45.2,9.98,00000000 00000000,32.8256865,34.9562102,0.0300000,-0.76,-1.03,0.11,32.8257155,34.9562360,23.9400000,1.19,46.52,-0.18,293687870,00110000,11111100,18,20,20,100930,23.48,2
989,127.99          -2.94          -8.30        10.9000       -38.5600        -9.8200       0.166000      -0.037500       1.153500        -2620.0        16280.0,2310.0,45.2,9.96,00000000 00000000,32.8256864,34.9562101,0.0300000,-0.76,-1.03,0.10,32.8257155,34.9562360,23.9400000,1.19,46.52,-0.18,293687880,00110000,11111100,18,30,30,100930,23.48,0
990,128.03          -2.81          -8.72        12.6200       -43.3200        -4.5000       0.102500      -0.061750       1.211000        -2570.0        16280.0,2330.0,45.2,9.97,00000000 00000000,32.8256864,34.9562100,0.0300000,-0.76,-1.03,0.08,32.8257155,34.9562360,23.9400000,1.19,46.52,-0.18,293687890,00110000,11111100,18,40,40,100930,23.48,0
991,128.06          -2.67          -9.14        13.9800       -39.1400        -5.8000       0.038750      -0.057250       1.228750        -2520.0        16280.0,2380.0,45.2,9.96,00000000 00000000,32.8256863,34.9562100,0.0300000,-0.75,-1.02,0.06,32.8257155,34.9562360,23.9400000,1.19,46.52,-0.18,293687900,00110000,11111100,18,50,50,100930,23.48,0
992,128.12          -2.51          -9.48        15.1200       -26.7800       -12.7800      -0.010250      -0.082500       1.232000        -2480.0        16270.0,2430.0,45.2,9.96,00000000 00000000,32.8256862,34.9562099,0.0300000,-0.74,-1.00,0.03,32.8257155,34.9562360,23.9400000,1.19,46.52,-0.18,293687910,00110000,11111100,18,60,60,100932,23.31,0
993,128.27          -2.33          -9.67        14.7400       -10.7400       -21.5600      -0.027750      -0.097750       1.206250        -2440.0        16250.0,2470.0,45.2,9.94,00000000 00000000,32.8256861,34.9562100,0.0300000,-0.73,-0.98,0.01,32.8257175,34.9562369,24.3500000,1.19,46.52,-0.18,293687920,00110000,11111100,17,20,70,100932,23.31,1
994,128.49          -2.16          -9.72        12.1000         2.9400       -26.6800      -0.006250      -0.093500       1.195250        -2400.0        16240.0,2500.0,45.2,9.97,00000000 00000000,32.8256860,34.9562100,0.0300000,-0.72,-0.96,0.00,32.8257175,34.9562369,24.3500000,1.23,44.51,-0.06,293687930,00110000,11111100,17,30,30,100934,23.23,2
995,128.74          -2.01          -9.65         8.2600        11.2000       -26.7400       0.004000      -0.088500       1.182750        -2380.0        16240.0,2540.0,45.2,9.95,00000000 00000000,32.8256859,34.9562099,0.0300000,-0.71,-0.94,0.01,32.8257175,34.9562369,24.3500000,1.23,44.51,-0.06,293687940,00110000,11111100,17,40,40,100934,23.23,0
996,128.98          -1.91          -9.53         4.0800        15.2200       -23.7200       0.021000      -0.093000       1.185500        -2360.0        16230.0,2550.0,45.2,9.96,00000000 00000000,32.8256858,34.9562098,0.0300000,-0.70,-0.93,0.03,32.8257175,34.9562369,24.3500000,1.23,44.51,-0.06,293687950,00110000,11111100,17,50,50,100934,23.15,0
997,129.19          -1.85          -9.37         1.4400        17.3400       -20.4000       0.014500      -0.069000       1.184000        -2350.0        16240.0,2560.0,45.2,9.97,00000000 00000000,32.8256858,34.9562097,0.0300000,-0.69,-0.91,0.05,32.8257175,34.9562369,24.3500000,1.23,44.51,-0.06,293687960,00110000,11111100,17,60,60,100934,23.15,0
998,129.38          -1.80          -9.19         1.9000        20.1200       -19.6200       0.020750      -0.049500       1.169000        -2340.0        16250.0,2560.0,45.2,9.95,00000000 00000000,32.8256857,34.9562099,0.0300000,-0.68,-0.90,0.06,32.8257167,34.9562369,23.9800000,1.23,44.51,-0.06,293687970,00110000,11111100,18,20,70,100934,23.23,1
999,129.57          -1.74          -8.98         3.9800        23.4000       -19.8600       0.033750      -0.025250       1.122500        -2340.0        16260.0,2540.0,45.2,9.97,00000000 00000000,32.8256856,34.9562098,0.0300000,-0.67,-0.88,0.08,32.8257167,34.9562369,23.9800000,1.27,43.66,0.09,293687980,00110000,11111100,18,30,30,100934,23.23,2
1000,129.75          -1.66          -8.74         6.4400        26.2200       -19.0000       0.057250      -0.018250       1.050000        -2340.0        16250.0,2530.0,45.2,9.98,00000000 00000000,32.8256855,34.9562097,0.0300000,-0.66,-0.88,0.08,32.8257167,34.9562369,23.9800000,1.27,43.66,0.09,293687990,00110000,11111100,18,40,40,100934,23.23,0
1001,129.92          -1.56          -8.47         7.6600        28.1600       -16.8400       0.115000      -0.038750       1.015750        -2340.0        16260.0,2520.0,45.2,9.94,00000000 00000000,32.8256854,34.9562097,0.0300000,-0.66,-0.87,0.09,32.8257167,34.9562369,23.9800000,1.27,43.66,0.09,293688000,00110000,11111100,18,50,50,100934,23.23,8
1002,130.07          -1.47          -8.18         7.4000        28.8400       -14.4400       0.166000      -0.072000       1.014750        -2360.0        16270.0,2530.0,45.2,9.91,00000000 00000000,32.8256854,34.9562096,0.0300000,-0.66,-0.87,0.09,32.8257167,34.9562369,23.9800000,1.27,43.66,0.09,293688010,00110000,11111100,18,60,60,100934,23.23,0
1003,130.18          -1.38          -7.91         7.2800        25.8800       -10.1000       0.204500      -0.098250       1.006500        -2390.0        16280.0,2560.0,45.3,9.95,00000000 00000000,32.8256853,34.9562097,0.0300000,-0.66,-0.87,0.09,32.8257171,34.9562373,24.0000000,1.27,43.66,0.09,293688020,00110000,11111100,18,20,70,100934,23.23,1
1004,130.24          -1.30          -7.68         6.2600        20.2400        -4.3000       0.203250      -0.097750       0.974750        -2410.0        16280.0,2560.0,45.3,9.97,00000000 00000000,32.8256852,34.9562097,0.0300000,-0.67,-0.87,0.10,32.8257171,34.9562373,24.0000000,1.26,40.91,0.33,293688030,00110000,11111100,18,30,30,100934,23.23,2
1005,130.25          -1.24          -7.50         4.4400        16.9800         0.0600       0.145750      -0.095250       0.941000        -2410.0        16270.0,2540.0,45.3,9.96,00000000 00000000,32.8256851,34.9562096,0.0300000,-0.68,-0.87,0.09,32.8257171,34.9562373,24.0000000,1.26,40.91,0.33,293688040,00110000,11111100,18,40,40,100934,23.23,0
1006,130.24          -1.21          -7.32         1.5400        19.2400         0.7600       0.100500      -0.090500       0.899250        -2430.0        16250.0,2510.0,45.3,9.94,00000000 00000000,32.8256851,34.9562095,0.0300000,-0.69,-0.86,0.09,32.8257171,34.9562373,24.0000000,1.26,40.91,0.33,293688050,00110000,11111100,18,50,50,100934,23.15,0
1007,130.24          -1.22          -7.10        -2.7600        25.9800        -1.3800       0.069250      -0.084500       0.860500        -2440.0        16240.0,2500.0,45.3,9.94,00000000 00000000,32.8256850,34.9562097,0.0300000,-0.69,-0.86,0.07,32.8257172,34.9562380,24.0100000,1.26,40.91,0.33,293688060,00110000,11111100,18,10,60,100934,23.15,1
1008,130.28          -1.26          -6.80        -7.7400        35.4000        -5.0600       0.098000      -0.066250       0.845250        -2460.0        16240.0,2480.0,45.3,9.97,00000000 00000000,32.8256849,34.9562096,0.0300000,-0.69,-0.85,0.06,32.8257172,34.9562380,24.0100000,1.29,45.00,0.39,293688070,00110000,11111100,18,20,20,100934,23.15,2
1009,130.35          -1.35          -6.40       -11.4600        42.4000        -8.1600       0.166250      -0.060000       0.847750        -2480.0        16240.0,2440.0,45.3,9.96,00000000 00000000,32.8256849,34.9562095,0.0300000,-0.70,-0.85,0.05,32.8257172,34.9562380,24.0100000,1.29,45.00,0.39,293688080,00110000,11111100,18,30,30,100934,23.15,0
1010,130.45          -1.47          -5.97       -13.3200        43.3200        -9.1200       0.206000      -0.064250       0.857750        -2510.0        16250.0,2400.0,45.3,9.97,00000000 00000000,32.8256848,34.9562095,0.0300000,-0.70,-0.85,0.03,32.8257172,34.9562380,24.0100000,1.29,45.00,0.39,293688090,00110000,11111100,18,40,40,100934,23.23,0
1011,130.56          -1.59          -5.56       -12.9800        38.7200        -8.1800       0.230250      -0.065000       0.860000        -2540.0        16260.0,2350.0,45.3,9.96,00000000 00000000,32.8256847,34.9562094,0.0300000,-0.72,-0.86,0.02,32.8257172,34.9562380,24.0100000,1.29,45.00,0.39,293688100,00110000,11111100,18,50,50,100934,23.23,0
1012,130.64          -1.71          -5.22       -11.6800        30.3200        -5.9400       0.222750      -0.069750       0.845750        -2580.0        16280.0,2320.0,45.3,9.91,00000000 00000000,32.8256846,34.9562093,0.0300000,-0.73,-0.87,0.01,32.8257172,34.9562380,24.0100000,1.29,45.00,0.39,293688110,00110000,11111100,18,60,60,100934,23.23,0
1013,130.70          -1.81          -4.96        -9.5800        21.8600        -3.9200       0.203250      -0.068500       0.828250        -2610.0        16300.0,2280.0,45.3,9.95,00000000 00000000,32.8256845,34.9562092,0.0300000,-0.74,-0.88,0.00,32.8257176,34.9562383,23.9900000,1.29,45.00,0.39,293688120,00110000,11111100,19,20,70,100934,23.23,1
1014,130.74          -1.89          -4.78        -7.5000        15.1000        -3.1400       0.189500      -0.080000       0.816500        -2640.0        16330.0,2260.0,45.3,9.91,00000000 00000000,32.8256845,34.9562092,0.0400000,-0.75,-0.88,0.01,32.8257176,34.9562383,23.9900000,1.18,47.93,0.22,293688130,00110000,11111100,19,30,30,100934,23.23,2
1015,130.77          -1.96          -4.65        -6.1000        10.0600        -3.0400       0.177000      -0.080000       0.818000        -2660.0        16340.0,2250.0,45.3,9.94,00000000 00000000,32.8256844,34.9562091,0.0400000,-0.76,-0.89,0.02,32.8257176,34.9562383,23.9900000,1.18,47.93,0.22,293688140,00110000,11111100,19,40,40,100934,23.23,0
1016,130.81          -2.01          -4.57        -5.3200         6.1200        -3.1000       0.187000      -0.060750       0.830500        -2680.0        16350.0,2240.0,45.3,9.96,00000000 00000000,32.8256843,34.9562090,0.0400000,-0.77,-0.89,0.04,32.8257176,34.9562383,23.9900000,1.18,47.93,0.22,293688150,00110000,11111100,19,50,50,100934,23.23,0
1017,130.85          -2.06          -4.53        -4.5000         2.9000        -3.9600       0.183500      -0.065000       0.853750        -2680.0        16360.0,2230.0,45.3,9.96,00000000 00000000,32.8256842,34.9562089,0.0400000,-0.78,-0.90,0.05,32.8257181,34.9562387,23.9900000,1.18,47.93,0.22,293688160,00110000,11111100,19,10,60,100934,23.23,1
1018,130.89          -2.09          -4.52        -2.9200        -0.7800        -4.7600       0.178500      -0.067250       0.867250        -2670.0        16360.0,2210.0,45.3,9.94,00000000 00000000,32.8256842,34.9562089,0.0400000,-0.79,-0.91,0.07,32.8257181,34.9562387,23.9900000,1.27,41.95,0.24,293688170,00110000,11111100,19,20,20,100934,23.23,2
1019,130.95          -2.11          -4.55        -0.9200        -4.7600        -5.1400       0.164250      -0.060000       0.860000        -2680.0        16360.0,2220.0,45.3,9.98,00000000 00000000,32.8256841,34.9562088,0.0400000,-0.80,-0.91,0.08,32.8257181,34.9562387,23.9900000,1.27,41.95,0.24,293688180,00110000,11111100,19,30,30,100934,23.23,0
1020,131.00          -2.10          -4.61         0.5800        -7.2600        -5.2400       0.148500      -0.063250       0.849000        -2660.0        16370.0,2220.0,45.3,9.94,00000000 00000000,32.8256840,34.9562087,0.0400000,-0.81,-0.92,0.09,32.8257181,34.9562387,23.9900000,1.27,41.95,0.24,293688190,00110000,11111100,19,40,40,100932,23.31,0
1021,131.05          -2.09          -4.69         1.2400        -7.4400        -5.1000       0.143500      -0.073250       0.841250        -2650.0        16360.0,2210.0,45.3,9.96,00000000 00000000,32.8256839,34.9562086,0.0400000,-0.82,-0.92,0.10,32.8257181,34.9562387,23.9900000,1.27,41.95,0.24,293688200,00110000,11111100,19,50,50,100932,23.31,0
1022,131.10          -2.08          -4.76         0.5800        -5.3800        -5.2400       0.139000      -0.077750       0.837500        -2650.0        16370.0,2230.0,45.3,9.97,00000000 00000000,32.8256838,34.9562085,0.0400000,-0.82,-0.92,0.12,32.8257184,34.9562392,23.9600000,1.27,41.95,0.24,293688210,00110000,11111100,19,10,60,100932,23.31,1
1023,131.15          -2.07          -4.80        -0.5800        -3.4600        -5.2600       0.171500      -0.075000       0.848000        -2630.0        16370.0,2230.0,45.3,9.96,00000000 00000000,32.8256838,34.9562084,0.0400000,-0.83,-0.93,0.13,32.8257184,34.9562392,23.9600000,1.23,46.85,-0.15,293688220,00110000,11111100,19,20,20,100932,23.31,2
1024,131.20          -2.08          -4.84        -2.1000        -2.8200        -4.5600       0.213000      -0.067250       0.889750        -2620.0        16370.0,2230.0,45.3,9.97,00000000 00000000,32.8256837,34.9562083,0.0400000,-0.84,-0.93,0.15,32.8257184,34.9562392,23.9600000,1.23,46.85,-0.15,293688230,00110000,11111100,19,30,30,100934,23.23,0
1025,131.24          -2.10          -4.88        -2.5600        -6.4000        -2.2600       0.261000      -0.071250       0.945750        -2610.0        16370.0,2240.0,45.3,9.97,00000000 00000000,32.8256836,34.9562082,0.0400000,-0.86,-0.94,0.15,32.8257184,34.9562392,23.9600000,1.23,46.85,-0.15,293688240,00110000,11111100,19,40,40,100934,23.23,0
1026,131.25          -2.12          -4.98        -1.7000       -14.1000         1.3600       0.258000      -0.074000       0.983250        -2600.0        16370.0,2240.0,45.3,9.98,00000000 00000000,32.8256835,34.9562082,0.0400000,-0.87,-0.95,0.15,32.8257184,34.9562392,23.9600000,1.23,46.85,-0.15,293688250,00110000,11111100,19,50,50,100934,23.15,0
1027,131.22          -2.13          -5.16        -0.5800       -21.5800         3.9600       0.231000      -0.066750       0.994250        -2590.0        16380.0,2250.0,45.2,9.94,00000000 00000000,32.8256834,34.9562081,0.0400000,-0.88,-0.96,0.15,32.8257188,34.9562398,23.9500000,1.23,46.85,-0.15,293688260,00110000,11111100,19,10,60,100934,23.15,1
1028,131.17          -2.14          -5.40        -0.3000       -26.4800         5.6800       0.178250      -0.097000       0.987000        -2580.0        16370.0,2260.0,45.2,9.94,00000000 00000000,32.8256834,34.9562080,0.0400000,-0.89,-0.97,0.15,32.8257188,34.9562398,23.9500000,1.27,56.28,-0.26,293688270,00110000,11111100,19,20,20,100936,23.06,2
1029,131.11          -2.16          -5.67        -2.8400       -28.0400         7.3800       0.126000      -0.131000       0.982750        -2560.0        16380.0,2280.0,45.2,9.97,00000000 00000000,32.8256833,34.9562079,0.0400000,-0.90,-0.97,0.15,32.8257188,34.9562398,23.9500000,1.27,56.28,-0.26,293688280,00110000,11111100,19,30,30,100936,23.06,0
1030,131.03          -2.22          -5.95        -7.5800       -27.0800         9.1200       0.099500      -0.142250       0.992750        -2540.0        16370.0,2310.0,45.2,9.96,00000000 00000000,32.8256832,34.9562078,0.0400000,-0.91,-0.96,0.15,32.8257188,34.9562398,23.9500000,1.27,56.28,-0.26,293688290,00110000,11111100,19,40,40,100936,23.06,0
1031,130.94          -2.34          -6.20       -13.5200       -24.4800        10.7400       0.085500      -0.148500       1.030000        -2510.0        16360.0,2320.0,45.2,9.98,00000000 00000000,32.8256831,34.9562077,0.0400000,-0.92,-0.95,0.15,32.8257188,34.9562398,23.9500000,1.27,56.28,-0.26,293688300,00110000,11111100,19,50,50,100936,23.06,0
1032,130.85          -2.51          -6.43       -18.7600       -22.1200        11.8800       0.088750      -0.137500       1.087750        -2500.0        16360.0,2350.0,45.2,9.97,00000000 00000000,32.8256830,34.9562076,0.0400000,-0.92,-0.94,0.14,32.8257188,34.9562398,23.9500000,1.27,56.28,-0.26,293688310,00110000,11111100,19,60,60,100936,23.06,0
1033,130.75          -2.73          -6.64       -22.0800       -21.3800        12.9400       0.093500      -0.107250       1.144750        -2480.0        16360.0,2370.0,45.2,9.97,00000000 00000000,32.8256829,34.9562075,0.0400000,-0.93,-0.94,0.13,32.8257163,34.9562385,23.0300000,1.27,56.28,-0.26,293688320,00110000,11111100,18,20,70,100936,23.06,1
1034,130.64          -2.97          -6.85       -23.2600       -20.0400        13.5000       0.069000      -0.068500       1.170500        -2460.0        16360.0,2370.0,45.2,9.97,00000000 00000000,32.8256829,34.9562074,0.0400000,-0.92,-0.93,0.11,32.8257163,34.9562385,23.0300000,1.26,56.91,-0.70,293688330,00110000,11111100,18,30,30,100934,23.15,2
1035,130.54          -3.22          -7.02       -23.8200       -15.4000        11.9400       0.042750      -0.033500       1.168250        -2450.0        16370.0,2380.0,45.2,9.96,00000000 00000000,32.8256828,34.9562073,0.0400000,-0.92,-0.93,0.10,32.8257163,34.9562385,23.0300000,1.26,56.91,-0.70,293688340,00110000,11111100,18,40,40,100934,23.15,0
1036,130.47          -3.47          -7.13       -23.4600        -6.7400         8.5400       0.040750      -0.024250       1.155500        -2450.0        16380.0,2380.0,45.2,9.94,00000000 00000000,32.8256827,34.9562072,0.0400000,-0.91,-0.92,0.08,32.8257163,34.9562385,23.0300000,1.26,56.91,-0.70,293688350,00110000,11111100,18,50,50,100936,23.06,0
